"ID" "Description" "setSize" "enrichmentScore" "NES" "pvalue" "p.adjust" "qvalue" "rank" "leading_edge" "core_enrichment"
"GO:0002181" "cytoplasmic translation" 156 0.609065026496107 2.68368895438193 1e-10 7.02666666666667e-08 5.54385964912281e-08 9582 "tags=47%, list=17%, signal=39%" "ENSG00000125457/ENSG00000138326/ENSG00000143947/ENSG00000171863/ENSG00000109475/ENSG00000137154/ENSG00000122026/ENSG00000125691/ENSG00000071082/ENSG00000114391/ENSG00000182899/ENSG00000198034/ENSG00000108298/ENSG00000163584/ENSG00000188846/ENSG00000008988/ENSG00000231500/ENSG00000143486/ENSG00000164587/ENSG00000142534/ENSG00000170889/ENSG00000197756/ENSG00000147604/ENSG00000171858/ENSG00000110700/ENSG00000149273/ENSG00000144713/ENSG00000112306/ENSG00000161642/ENSG00000106263/ENSG00000204628/ENSG00000100316/ENSG00000142676/ENSG00000118181/ENSG00000089157/ENSG00000137818/ENSG00000198918/ENSG00000065978/ENSG00000166441/ENSG00000105372/ENSG00000131469/ENSG00000142937/ENSG00000177600/ENSG00000136942/ENSG00000063177/ENSG00000100353/ENSG00000114503/ENSG00000174444/ENSG00000145592/ENSG00000198242/ENSG00000197958/ENSG00000116251/ENSG00000172809/ENSG00000142541/ENSG00000084623/ENSG00000122406/ENSG00000229117/ENSG00000163682/ENSG00000111832/ENSG00000135316/ENSG00000120705/ENSG00000130255/ENSG00000105193/ENSG00000115268/ENSG00000060138/ENSG00000067248/ENSG00000148303/ENSG00000147403/ENSG00000213741/ENSG00000161016/ENSG00000156482/ENSG00000177954/ENSG00000187969/ENSG00000198755"
"GO:0060078" "regulation of postsynaptic membrane potential" 147 -0.583375524682482 -2.2788329095576 1e-10 7.02666666666667e-08 5.54385964912281e-08 12536 "tags=57%, list=22%, signal=44%" "ENSG00000169684/ENSG00000043591/ENSG00000116032/ENSG00000131018/ENSG00000100678/ENSG00000187730/ENSG00000178084/ENSG00000111886/ENSG00000099957/ENSG00000080644/ENSG00000145863/ENSG00000067606/ENSG00000142192/ENSG00000162065/ENSG00000081189/ENSG00000144868/ENSG00000141480/ENSG00000186297/ENSG00000155511/ENSG00000111262/ENSG00000101489/ENSG00000149582/ENSG00000168539/ENSG00000145335/ENSG00000186090/ENSG00000179915/ENSG00000145864/ENSG00000101958/ENSG00000198785/ENSG00000011677/ENSG00000105737/ENSG00000175344/ENSG00000109738/ENSG00000164418/ENSG00000146938/ENSG00000188191/ENSG00000169760/ENSG00000166664/ENSG00000022355/ENSG00000008735/ENSG00000189056/ENSG00000166342/ENSG00000132535/ENSG00000106089/ENSG00000109158/ENSG00000177301/ENSG00000160716/ENSG00000099365/ENSG00000113327/ENSG00000083454/ENSG00000147434/ENSG00000082701/ENSG00000105464/ENSG00000117152/ENSG00000161681/ENSG00000128271/ENSG00000164588/ENSG00000169057/ENSG00000120899/ENSG00000175866/ENSG00000102924/ENSG00000152578/ENSG00000111249/ENSG00000145451/ENSG00000176884/ENSG00000184408/ENSG00000084112/ENSG00000152822/ENSG00000125675/ENSG00000183454/ENSG00000186479/ENSG00000251322/ENSG00000120251/ENSG00000118160/ENSG00000063015/ENSG00000079841/ENSG00000182256/ENSG00000149305/ENSG00000162383/ENSG00000108556/ENSG00000273079/ENSG00000168959/ENSG00000120903/ENSG00000187848"
"GO:0048167" "regulation of synaptic plasticity" 208 -0.549462153883634 -2.24630543932004 1e-10 7.02666666666667e-08 5.54385964912281e-08 10838 "tags=57%, list=19%, signal=46%" "ENSG00000160469/ENSG00000107864/ENSG00000131711/ENSG00000171867/ENSG00000106688/ENSG00000173227/ENSG00000101098/ENSG00000216179/ENSG00000067606/ENSG00000142192/ENSG00000171532/ENSG00000107954/ENSG00000158445/ENSG00000081189/ENSG00000143761/ENSG00000168824/ENSG00000082805/ENSG00000177380/ENSG00000155511/ENSG00000161011/ENSG00000184845/ENSG00000167371/ENSG00000011347/ENSG00000133424/ENSG00000175471/ENSG00000132639/ENSG00000113161/ENSG00000145335/ENSG00000188803/ENSG00000040341/ENSG00000170027/ENSG00000157764/ENSG00000197555/ENSG00000113758/ENSG00000198576/ENSG00000100600/ENSG00000106113/ENSG00000107758/ENSG00000137825/ENSG00000187672/ENSG00000109756/ENSG00000145920/ENSG00000133703/ENSG00000175344/ENSG00000128245/ENSG00000061337/ENSG00000156395/ENSG00000164418/ENSG00000179841/ENSG00000113319/ENSG00000122877/ENSG00000102003/ENSG00000036530/ENSG00000169676/ENSG00000117016/ENSG00000188191/ENSG00000156642/ENSG00000189056/ENSG00000092051/ENSG00000166342/ENSG00000132535/ENSG00000006210/ENSG00000020129/ENSG00000100321/ENSG00000124313/ENSG00000126583/ENSG00000184156/ENSG00000080293/ENSG00000131759/ENSG00000082701/ENSG00000105464/ENSG00000144619/ENSG00000116106/ENSG00000128271/ENSG00000114062/ENSG00000105649/ENSG00000133216/ENSG00000220205/ENSG00000234965/ENSG00000169057/ENSG00000120899/ENSG00000215045/ENSG00000157404/ENSG00000186868/ENSG00000197283/ENSG00000175866/ENSG00000102924/ENSG00000187902/ENSG00000166900/ENSG00000058335/ENSG00000136854/ENSG00000176884/ENSG00000084112/ENSG00000164082/ENSG00000145632/ENSG00000121297/ENSG00000104327/ENSG00000183454/ENSG00000144290/ENSG00000204314/ENSG00000251322/ENSG00000162105/ENSG00000199053/ENSG00000118160/ENSG00000070031/ENSG00000079841/ENSG00000237515/ENSG00000187714/ENSG00000128564/ENSG00000172137/ENSG00000162951/ENSG00000142513/ENSG00000202566/ENSG00000273079/ENSG00000146006/ENSG00000207807/ENSG00000164742/ENSG00000168959"
"GO:0050804" "modulation of chemical synaptic transmission" 481 -0.500378635022182 -2.17861139509557 1e-10 7.02666666666667e-08 5.54385964912281e-08 10838 "tags=47%, list=19%, signal=38%" "ENSG00000160469/ENSG00000107864/ENSG00000152413/ENSG00000153933/ENSG00000131711/ENSG00000080644/ENSG00000007168/ENSG00000171867/ENSG00000106688/ENSG00000173227/ENSG00000101098/ENSG00000216179/ENSG00000067606/ENSG00000185345/ENSG00000147642/ENSG00000142192/ENSG00000162065/ENSG00000171532/ENSG00000107954/ENSG00000158445/ENSG00000081189/ENSG00000144868/ENSG00000168748/ENSG00000185737/ENSG00000170498/ENSG00000141480/ENSG00000143761/ENSG00000164129/ENSG00000168824/ENSG00000082805/ENSG00000177380/ENSG00000155511/ENSG00000161011/ENSG00000164076/ENSG00000148798/ENSG00000184845/ENSG00000167371/ENSG00000122733/ENSG00000011347/ENSG00000179603/ENSG00000070087/ENSG00000101489/ENSG00000158258/ENSG00000133424/ENSG00000149582/ENSG00000168539/ENSG00000061918/ENSG00000183092/ENSG00000115310/ENSG00000141837/ENSG00000187323/ENSG00000175471/ENSG00000132639/ENSG00000113161/ENSG00000145335/ENSG00000188803/ENSG00000040341/ENSG00000179915/ENSG00000170027/ENSG00000157764/ENSG00000008086/ENSG00000197555/ENSG00000149091/ENSG00000196277/ENSG00000113758/ENSG00000198576/ENSG00000100600/ENSG00000198785/ENSG00000106113/ENSG00000107758/ENSG00000102452/ENSG00000117009/ENSG00000137825/ENSG00000187672/ENSG00000109756/ENSG00000145920/ENSG00000105737/ENSG00000133703/ENSG00000175344/ENSG00000034053/ENSG00000128245/ENSG00000061337/ENSG00000185518/ENSG00000181072/ENSG00000182621/ENSG00000050438/ENSG00000156395/ENSG00000164418/ENSG00000179841/ENSG00000113319/ENSG00000156564/ENSG00000122877/ENSG00000102003/ENSG00000168993/ENSG00000036530/ENSG00000169676/ENSG00000158109/ENSG00000117016/ENSG00000116544/ENSG00000146938/ENSG00000188191/ENSG00000156642/ENSG00000169760/ENSG00000277586/ENSG00000008735/ENSG00000072062/ENSG00000189056/ENSG00000092051/ENSG00000166342/ENSG00000080845/ENSG00000109255/ENSG00000183826/ENSG00000132535/ENSG00000106089/ENSG00000171132/ENSG00000006210/ENSG00000007516/ENSG00000174943/ENSG00000020129/ENSG00000006740/ENSG00000160716/ENSG00000100321/ENSG00000139182/ENSG00000141668/ENSG00000124313/ENSG00000107282/ENSG00000008056/ENSG00000099365/ENSG00000038382/ENSG00000126583/ENSG00000184156/ENSG00000080293/ENSG00000147434/ENSG00000169071/ENSG00000131759/ENSG00000118432/ENSG00000171603/ENSG00000087085/ENSG00000082701/ENSG00000105464/ENSG00000117152/ENSG00000144619/ENSG00000135333/ENSG00000161681/ENSG00000116106/ENSG00000102468/ENSG00000162631/ENSG00000106976/ENSG00000128271/ENSG00000174437/ENSG00000170579/ENSG00000114062/ENSG00000105649/ENSG00000184702/ENSG00000133216/ENSG00000220205/ENSG00000234965/ENSG00000148408/ENSG00000006116/ENSG00000169057/ENSG00000120899/ENSG00000215045/ENSG00000151025/ENSG00000148948/ENSG00000157404/ENSG00000186868/ENSG00000249715/ENSG00000117600/ENSG00000197283/ENSG00000175866/ENSG00000102924/ENSG00000152578/ENSG00000187902/ENSG00000150594/ENSG00000166900/ENSG00000058335/ENSG00000108306/ENSG00000111249/ENSG00000128594/ENSG00000130477/ENSG00000136854/ENSG00000176884/ENSG00000084112/ENSG00000164082/ENSG00000139220/ENSG00000145632/ENSG00000075073/ENSG00000124493/ENSG00000152822/ENSG00000121297/ENSG00000157680/ENSG00000108947/ENSG00000125675/ENSG00000104327/ENSG00000183454/ENSG00000115155/ENSG00000144290/ENSG00000142408/ENSG00000204314/ENSG00000154822/ENSG00000251322/ENSG00000162105/ENSG00000199053/ENSG00000120251/ENSG00000166501/ENSG00000198010/ENSG00000260230/ENSG00000118160/ENSG00000070031/ENSG00000079841/ENSG00000136099/ENSG00000237515/ENSG00000187714/ENSG00000128564/ENSG00000172137/ENSG00000064300/ENSG00000162951/ENSG00000142513/ENSG00000202566/ENSG00000273079/ENSG00000185666/ENSG00000146006/ENSG00000207807/ENSG00000164742/ENSG00000168959/ENSG00000154342"
"GO:0099177" "regulation of trans-synaptic signaling" 482 -0.499954528622517 -2.17847008596415 1e-10 7.02666666666667e-08 5.54385964912281e-08 10838 "tags=47%, list=19%, signal=38%" "ENSG00000160469/ENSG00000107864/ENSG00000152413/ENSG00000153933/ENSG00000131711/ENSG00000080644/ENSG00000007168/ENSG00000171867/ENSG00000106688/ENSG00000173227/ENSG00000101098/ENSG00000216179/ENSG00000067606/ENSG00000185345/ENSG00000147642/ENSG00000142192/ENSG00000162065/ENSG00000171532/ENSG00000107954/ENSG00000158445/ENSG00000081189/ENSG00000144868/ENSG00000168748/ENSG00000185737/ENSG00000170498/ENSG00000141480/ENSG00000143761/ENSG00000164129/ENSG00000168824/ENSG00000082805/ENSG00000177380/ENSG00000155511/ENSG00000161011/ENSG00000164076/ENSG00000148798/ENSG00000184845/ENSG00000167371/ENSG00000122733/ENSG00000011347/ENSG00000179603/ENSG00000070087/ENSG00000101489/ENSG00000158258/ENSG00000133424/ENSG00000149582/ENSG00000168539/ENSG00000061918/ENSG00000183092/ENSG00000115310/ENSG00000141837/ENSG00000187323/ENSG00000175471/ENSG00000132639/ENSG00000113161/ENSG00000145335/ENSG00000188803/ENSG00000040341/ENSG00000179915/ENSG00000170027/ENSG00000157764/ENSG00000008086/ENSG00000197555/ENSG00000149091/ENSG00000196277/ENSG00000113758/ENSG00000198576/ENSG00000100600/ENSG00000198785/ENSG00000106113/ENSG00000107758/ENSG00000102452/ENSG00000117009/ENSG00000137825/ENSG00000187672/ENSG00000109756/ENSG00000145920/ENSG00000105737/ENSG00000133703/ENSG00000175344/ENSG00000034053/ENSG00000128245/ENSG00000061337/ENSG00000185518/ENSG00000181072/ENSG00000182621/ENSG00000050438/ENSG00000156395/ENSG00000164418/ENSG00000179841/ENSG00000113319/ENSG00000156564/ENSG00000122877/ENSG00000102003/ENSG00000168993/ENSG00000036530/ENSG00000169676/ENSG00000158109/ENSG00000117016/ENSG00000116544/ENSG00000146938/ENSG00000188191/ENSG00000156642/ENSG00000169760/ENSG00000277586/ENSG00000008735/ENSG00000072062/ENSG00000189056/ENSG00000092051/ENSG00000166342/ENSG00000080845/ENSG00000109255/ENSG00000183826/ENSG00000132535/ENSG00000106089/ENSG00000171132/ENSG00000006210/ENSG00000007516/ENSG00000174943/ENSG00000020129/ENSG00000006740/ENSG00000160716/ENSG00000100321/ENSG00000139182/ENSG00000141668/ENSG00000124313/ENSG00000107282/ENSG00000008056/ENSG00000099365/ENSG00000038382/ENSG00000126583/ENSG00000184156/ENSG00000080293/ENSG00000147434/ENSG00000169071/ENSG00000131759/ENSG00000118432/ENSG00000171603/ENSG00000087085/ENSG00000082701/ENSG00000105464/ENSG00000117152/ENSG00000144619/ENSG00000135333/ENSG00000161681/ENSG00000116106/ENSG00000102468/ENSG00000162631/ENSG00000106976/ENSG00000128271/ENSG00000174437/ENSG00000170579/ENSG00000114062/ENSG00000105649/ENSG00000184702/ENSG00000133216/ENSG00000220205/ENSG00000234965/ENSG00000148408/ENSG00000006116/ENSG00000169057/ENSG00000120899/ENSG00000215045/ENSG00000151025/ENSG00000148948/ENSG00000157404/ENSG00000186868/ENSG00000249715/ENSG00000117600/ENSG00000197283/ENSG00000175866/ENSG00000102924/ENSG00000152578/ENSG00000187902/ENSG00000150594/ENSG00000166900/ENSG00000058335/ENSG00000108306/ENSG00000111249/ENSG00000128594/ENSG00000130477/ENSG00000136854/ENSG00000176884/ENSG00000084112/ENSG00000164082/ENSG00000139220/ENSG00000145632/ENSG00000075073/ENSG00000124493/ENSG00000152822/ENSG00000121297/ENSG00000157680/ENSG00000108947/ENSG00000125675/ENSG00000104327/ENSG00000183454/ENSG00000115155/ENSG00000144290/ENSG00000142408/ENSG00000204314/ENSG00000154822/ENSG00000251322/ENSG00000162105/ENSG00000199053/ENSG00000120251/ENSG00000166501/ENSG00000198010/ENSG00000260230/ENSG00000118160/ENSG00000070031/ENSG00000079841/ENSG00000136099/ENSG00000237515/ENSG00000187714/ENSG00000128564/ENSG00000172137/ENSG00000064300/ENSG00000162951/ENSG00000142513/ENSG00000202566/ENSG00000273079/ENSG00000185666/ENSG00000146006/ENSG00000207807/ENSG00000164742/ENSG00000168959/ENSG00000154342"
"GO:0099003" "vesicle-mediated transport in synapse" 218 -0.512662259527185 -2.09694784291668 1e-10 7.02666666666667e-08 5.54385964912281e-08 12545 "tags=49%, list=22%, signal=38%" "ENSG00000159164/ENSG00000065000/ENSG00000182389/ENSG00000069329/ENSG00000131018/ENSG00000115977/ENSG00000161203/ENSG00000047249/ENSG00000100554/ENSG00000164506/ENSG00000221823/ENSG00000141522/ENSG00000147416/ENSG00000159720/ENSG00000160469/ENSG00000074317/ENSG00000272636/ENSG00000104888/ENSG00000173227/ENSG00000036565/ENSG00000101098/ENSG00000182220/ENSG00000165646/ENSG00000185345/ENSG00000081803/ENSG00000180176/ENSG00000162065/ENSG00000071553/ENSG00000168824/ENSG00000177380/ENSG00000125814/ENSG00000167371/ENSG00000068400/ENSG00000186111/ENSG00000174672/ENSG00000011347/ENSG00000107295/ENSG00000157152/ENSG00000070087/ENSG00000042753/ENSG00000186472/ENSG00000103723/ENSG00000101152/ENSG00000132639/ENSG00000145335/ENSG00000157764/ENSG00000116675/ENSG00000105402/ENSG00000130643/ENSG00000198576/ENSG00000065609/ENSG00000107758/ENSG00000179520/ENSG00000163618/ENSG00000041353/ENSG00000187672/ENSG00000145920/ENSG00000033627/ENSG00000105737/ENSG00000185518/ENSG00000078053/ENSG00000050438/ENSG00000183020/ENSG00000070718/ENSG00000159082/ENSG00000102003/ENSG00000168993/ENSG00000158109/ENSG00000117016/ENSG00000196961/ENSG00000146938/ENSG00000188191/ENSG00000169760/ENSG00000121905/ENSG00000183826/ENSG00000124507/ENSG00000155097/ENSG00000106089/ENSG00000129990/ENSG00000176749/ENSG00000008056/ENSG00000099365/ENSG00000164061/ENSG00000126583/ENSG00000114573/ENSG00000171603/ENSG00000106976/ENSG00000174437/ENSG00000105649/ENSG00000184702/ENSG00000220205/ENSG00000166900/ENSG00000108306/ENSG00000130477/ENSG00000144596/ENSG00000136854/ENSG00000139220/ENSG00000149927/ENSG00000089169/ENSG00000115155/ENSG00000101438/ENSG00000139436/ENSG00000166501/ENSG00000169213/ENSG00000079841/ENSG00000185666/ENSG00000154342"
"GO:0050808" "synapse organization" 481 -0.451343732231167 -1.96511707199528 1e-10 7.02666666666667e-08 5.54385964912281e-08 10811 "tags=42%, list=19%, signal=34%" "ENSG00000135355/ENSG00000152413/ENSG00000164924/ENSG00000074317/ENSG00000171723/ENSG00000131711/ENSG00000007168/ENSG00000171867/ENSG00000140557/ENSG00000106688/ENSG00000102385/ENSG00000204843/ENSG00000147642/ENSG00000142192/ENSG00000171532/ENSG00000171992/ENSG00000149571/ENSG00000072071/ENSG00000107954/ENSG00000100095/ENSG00000081189/ENSG00000144868/ENSG00000185737/ENSG00000143761/ENSG00000121440/ENSG00000082805/ENSG00000136279/ENSG00000177380/ENSG00000149970/ENSG00000155511/ENSG00000164076/ENSG00000173621/ENSG00000148798/ENSG00000184845/ENSG00000164209/ENSG00000068400/ENSG00000109971/ENSG00000170396/ENSG00000070087/ENSG00000158258/ENSG00000133424/ENSG00000196834/ENSG00000186472/ENSG00000118257/ENSG00000174482/ENSG00000132639/ENSG00000112290/ENSG00000143847/ENSG00000138311/ENSG00000181754/ENSG00000138443/ENSG00000145335/ENSG00000188803/ENSG00000040341/ENSG00000179915/ENSG00000134072/ENSG00000008086/ENSG00000100625/ENSG00000141385/ENSG00000197555/ENSG00000145864/ENSG00000156959/ENSG00000196083/ENSG00000113758/ENSG00000198576/ENSG00000147162/ENSG00000169750/ENSG00000189108/ENSG00000040731/ENSG00000100600/ENSG00000165995/ENSG00000110888/ENSG00000137825/ENSG00000187672/ENSG00000075340/ENSG00000147799/ENSG00000170921/ENSG00000175344/ENSG00000061337/ENSG00000185008/ENSG00000179542/ENSG00000160305/ENSG00000187372/ENSG00000109738/ENSG00000156564/ENSG00000153012/ENSG00000135298/ENSG00000108684/ENSG00000005884/ENSG00000116544/ENSG00000146938/ENSG00000156642/ENSG00000198908/ENSG00000169760/ENSG00000149972/ENSG00000022355/ENSG00000277586/ENSG00000189056/ENSG00000088899/ENSG00000112062/ENSG00000132535/ENSG00000136040/ENSG00000006210/ENSG00000171587/ENSG00000198910/ENSG00000166206/ENSG00000110076/ENSG00000176749/ENSG00000006740/ENSG00000160716/ENSG00000184564/ENSG00000139182/ENSG00000141668/ENSG00000171246/ENSG00000169933/ENSG00000008056/ENSG00000164061/ENSG00000113327/ENSG00000121871/ENSG00000169071/ENSG00000172020/ENSG00000146242/ENSG00000153292/ENSG00000171603/ENSG00000151490/ENSG00000174611/ENSG00000087085/ENSG00000135333/ENSG00000161681/ENSG00000129682/ENSG00000116106/ENSG00000162631/ENSG00000110400/ENSG00000105649/ENSG00000133216/ENSG00000174938/ENSG00000112186/ENSG00000221866/ENSG00000187122/ENSG00000169057/ENSG00000120899/ENSG00000151025/ENSG00000131089/ENSG00000148948/ENSG00000165379/ENSG00000186868/ENSG00000197283/ENSG00000175866/ENSG00000102924/ENSG00000187902/ENSG00000111249/ENSG00000128594/ENSG00000130477/ENSG00000150394/ENSG00000166159/ENSG00000146555/ENSG00000198739/ENSG00000108797/ENSG00000072110/ENSG00000084112/ENSG00000005810/ENSG00000113205/ENSG00000162761/ENSG00000139220/ENSG00000066248/ENSG00000077264/ENSG00000113100/ENSG00000185070/ENSG00000108947/ENSG00000173898/ENSG00000127445/ENSG00000187664/ENSG00000142949/ENSG00000204314/ENSG00000251322/ENSG00000178235/ENSG00000162105/ENSG00000160460/ENSG00000070182/ENSG00000260230/ENSG00000118160/ENSG00000054803/ENSG00000120327/ENSG00000240764/ENSG00000063015/ENSG00000136099/ENSG00000242419/ENSG00000187714/ENSG00000105376/ENSG00000165300/ENSG00000206561/ENSG00000162951/ENSG00000273079/ENSG00000146006/ENSG00000165985/ENSG00000225968/ENSG00000148357/ENSG00000168959/ENSG00000187848/ENSG00000154342"
"GO:2001233" "regulation of apoptotic signaling pathway" 386 0.401349948487381 1.93733152979544 1e-10 7.02666666666667e-08 5.54385964912281e-08 6706 "tags=26%, list=12%, signal=23%" "ENSG00000100968/ENSG00000103811/ENSG00000035664/ENSG00000103496/ENSG00000171863/ENSG00000143799/ENSG00000186153/ENSG00000185499/ENSG00000204599/ENSG00000172053/ENSG00000167315/ENSG00000074800/ENSG00000006327/ENSG00000105176/ENSG00000109062/ENSG00000108179/ENSG00000107731/ENSG00000137693/ENSG00000175193/ENSG00000044115/ENSG00000010810/ENSG00000016402/ENSG00000137713/ENSG00000100033/ENSG00000135679/ENSG00000116478/ENSG00000149273/ENSG00000188763/ENSG00000111321/ENSG00000171552/ENSG00000199121/ENSG00000161642/ENSG00000173039/ENSG00000139644/ENSG00000162734/ENSG00000275700/ENSG00000072694/ENSG00000104205/ENSG00000026508/ENSG00000204628/ENSG00000019991/ENSG00000148411/ENSG00000092871/ENSG00000166289/ENSG00000107175/ENSG00000138696/ENSG00000142676/ENSG00000180370/ENSG00000116044/ENSG00000171791/ENSG00000165188/ENSG00000277196/ENSG00000068001/ENSG00000087088/ENSG00000015475/ENSG00000084207/ENSG00000064655/ENSG00000128272/ENSG00000131871/ENSG00000126453/ENSG00000100234/ENSG00000163083/ENSG00000183255/ENSG00000136869/ENSG00000104375/ENSG00000172005/ENSG00000082146/ENSG00000111907/ENSG00000116288/ENSG00000176046/ENSG00000109501/ENSG00000165060/ENSG00000187871/ENSG00000148841/ENSG00000135744/ENSG00000160789/ENSG00000121858/ENSG00000168621/ENSG00000114353/ENSG00000213619/ENSG00000171564/ENSG00000163131/ENSG00000103490/ENSG00000176720/ENSG00000163132/ENSG00000239697/ENSG00000164850/ENSG00000169372/ENSG00000095970/ENSG00000170242/ENSG00000138448/ENSG00000132155/ENSG00000101109/ENSG00000167895/ENSG00000166484/ENSG00000116679/ENSG00000125826/ENSG00000100225/ENSG00000104332/ENSG00000106799"
"GO:0007606" "sensory perception of chemical stimulus" 487 -0.420022772876549 -1.83282845681673 1e-10 7.02666666666667e-08 5.54385964912281e-08 15789 "tags=40%, list=28%, signal=29%" "ENSG00000221996/ENSG00000172188/ENSG00000181752/ENSG00000255804/ENSG00000197403/ENSG00000279012/ENSG00000177212/ENSG00000186113/ENSG00000214415/ENSG00000163825/ENSG00000172772/ENSG00000179695/ENSG00000221933/ENSG00000182083/ENSG00000176495/ENSG00000121314/ENSG00000204657/ENSG00000172324/ENSG00000176299/ENSG00000171936/ENSG00000155249/ENSG00000171180/ENSG00000174914/ENSG00000213439/ENSG00000225997/ENSG00000241356/ENSG00000279116/ENSG00000276240/ENSG00000255012/ENSG00000065989/ENSG00000127515/ENSG00000256436/ENSG00000174937/ENSG00000262085/ENSG00000171459/ENSG00000136939/ENSG00000176231/ENSG00000186092/ENSG00000254550/ENSG00000127366/ENSG00000169884/ENSG00000078369/ENSG00000173679/ENSG00000144357/ENSG00000221931/ENSG00000179919/ENSG00000196184/ENSG00000182652/ENSG00000226761/ENSG00000197233/ENSG00000180090/ENSG00000096433/ENSG00000177201/ENSG00000221888/ENSG00000196539/ENSG00000172769/ENSG00000182854/ENSG00000188558/ENSG00000121381/ENSG00000136839/ENSG00000279301/ENSG00000181927/ENSG00000196944/ENSG00000168828/ENSG00000205330/ENSG00000236032/ENSG00000185933/ENSG00000206474/ENSG00000150269/ENSG00000181698/ENSG00000221882/ENSG00000233412/ENSG00000176547/ENSG00000181785/ENSG00000177476/ENSG00000236981/ENSG00000196772/ENSG00000258817/ENSG00000168131/ENSG00000182334/ENSG00000181961/ENSG00000205494/ENSG00000177151/ENSG00000198471/ENSG00000258806/ENSG00000255713/ENSG00000174982/ENSG00000255298/ENSG00000180475/ENSG00000196131/ENSG00000105792/ENSG00000197887/ENSG00000186306/ENSG00000186440/ENSG00000158731/ENSG00000179615/ENSG00000203661/ENSG00000184933/ENSG00000166828/ENSG00000171481/ENSG00000165204/ENSG00000165202/ENSG00000180974/ENSG00000237388/ENSG00000181718/ENSG00000196098/ENSG00000180708/ENSG00000182613/ENSG00000196119/ENSG00000204701/ENSG00000197938/ENSG00000176555/ENSG00000254769/ENSG00000173302/ENSG00000176742/ENSG00000198601/ENSG00000141194/ENSG00000197790/ENSG00000175077/ENSG00000196099/ENSG00000186881/ENSG00000121377/ENSG00000228198/ENSG00000178358/ENSG00000184166/ENSG00000108684/ENSG00000179055/ENSG00000172362/ENSG00000122136/ENSG00000180988/ENSG00000255307/ENSG00000205496/ENSG00000255223/ENSG00000138031/ENSG00000142319/ENSG00000172365/ENSG00000198128/ENSG00000262628/ENSG00000183313/ENSG00000165762/ENSG00000231192/ENSG00000172640/ENSG00000166884/ENSG00000196171/ENSG00000150261/ENSG00000172742/ENSG00000175398/ENSG00000221989/ENSG00000187857/ENSG00000124657/ENSG00000171944/ENSG00000170953/ENSG00000070729/ENSG00000205409/ENSG00000196071/ENSG00000127588/ENSG00000177186/ENSG00000140090/ENSG00000168124/ENSG00000188340/ENSG00000167825/ENSG00000149133/ENSG00000196578/ENSG00000127362/ENSG00000185821/ENSG00000255425/ENSG00000226288/ENSG00000255374/ENSG00000198104/ENSG00000181282/ENSG00000180658/ENSG00000107593/ENSG00000167419/ENSG00000110975/ENSG00000212126/ENSG00000186723/ENSG00000203757/ENSG00000184140/ENSG00000181761/ENSG00000188124/ENSG00000203581/ENSG00000170790/ENSG00000197309/ENSG00000166363/ENSG00000177275/ENSG00000203663/ENSG00000197454/ENSG00000169777/ENSG00000278889/ENSG00000238243/ENSG00000257138/ENSG00000171496/ENSG00000175485/ENSG00000186188/ENSG00000187848/ENSG00000189181"
"GO:0099504" "synaptic vesicle cycle" 196 -0.51033424226942 -2.06124265419639 1.42988226090749e-10 9.042575417979e-08 7.13435991231739e-08 11692 "tags=47%, list=21%, signal=38%" "ENSG00000161203/ENSG00000047249/ENSG00000100554/ENSG00000164506/ENSG00000221823/ENSG00000141522/ENSG00000147416/ENSG00000159720/ENSG00000160469/ENSG00000074317/ENSG00000272636/ENSG00000104888/ENSG00000173227/ENSG00000036565/ENSG00000101098/ENSG00000182220/ENSG00000165646/ENSG00000185345/ENSG00000081803/ENSG00000180176/ENSG00000162065/ENSG00000071553/ENSG00000177380/ENSG00000125814/ENSG00000167371/ENSG00000068400/ENSG00000186111/ENSG00000174672/ENSG00000011347/ENSG00000107295/ENSG00000157152/ENSG00000070087/ENSG00000042753/ENSG00000186472/ENSG00000103723/ENSG00000101152/ENSG00000132639/ENSG00000145335/ENSG00000157764/ENSG00000116675/ENSG00000105402/ENSG00000065609/ENSG00000107758/ENSG00000179520/ENSG00000163618/ENSG00000041353/ENSG00000187672/ENSG00000145920/ENSG00000033627/ENSG00000105737/ENSG00000185518/ENSG00000078053/ENSG00000050438/ENSG00000070718/ENSG00000159082/ENSG00000102003/ENSG00000168993/ENSG00000158109/ENSG00000117016/ENSG00000146938/ENSG00000188191/ENSG00000169760/ENSG00000183826/ENSG00000124507/ENSG00000155097/ENSG00000106089/ENSG00000129990/ENSG00000176749/ENSG00000008056/ENSG00000099365/ENSG00000164061/ENSG00000126583/ENSG00000114573/ENSG00000106976/ENSG00000174437/ENSG00000105649/ENSG00000184702/ENSG00000220205/ENSG00000166900/ENSG00000108306/ENSG00000130477/ENSG00000136854/ENSG00000139220/ENSG00000149927/ENSG00000089169/ENSG00000115155/ENSG00000101438/ENSG00000139436/ENSG00000166501/ENSG00000169213/ENSG00000079841/ENSG00000185666/ENSG00000154342"
